STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
74486094789,01/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.3,24,65.2,24,1013.9,24,13.1,24,10.2,24,11.2,24,14,20,84, ,72, ,0,C,999.9,0
74486094789,02/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",68.7,24,60.5,24,1014.2,24,13.4,24,10.3,24,6.9,24,10.1,15.9,84.9, ,64, ,0.04,D,999.9,10000
74486094789,03/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",63.6,24,59,24,1018.4,24,17.6,24,9.1,24,6.3,24,14,999.9,75.9, ,57.9, ,0,D,999.9,110000
74486094789,04/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.1,24,66.6,24,1006.2,24,5.4,24,7.3,24,11,24,13,999.9,80.1,*,66,*,0.47,B,999.9,110000
74486094789,05/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",68.8,24,54.1,24,1004.4,24,3.7,24,18,24,12.2,24,18.1,25.1,81, ,62.1, ,0.01,D,999.9,10000
74486094789,06/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",59.9,24,37.9,24,1008.6,24,7.8,24,20.9,24,17,24,28,35,75, ,55, ,0,D,999.9,0
74486094789,07/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",50.9,24,29.3,24,1021.8,24,21,24,19.9,24,10.6,24,19,26,64, ,44.1, ,0,D,999.9,0
74486094789,08/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",58.6,24,46.9,24,1023.6,24,22.8,24,16.8,24,11.1,24,19,25.1,66.9,*,48.9, ,0,D,999.9,0
74486094789,09/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",65.3,24,61.8,24,1019.8,24,19,24,5.3,24,8.4,24,15,999.9,73.9,*,60.1, ,0,C,999.9,100000
74486094789,10/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",51.1,24,34.4,24,1026.2,24,25.5,24,18.8,24,14.4,24,19,26,73.9, ,44.1, ,0,D,999.9,100000
74486094789,11/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",48.2,24,34.6,24,1032.5,24,31.7,24,18.8,24,9,24,13,22.9,57.9,*,39.9, ,0,D,999.9,0
74486094789,12/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",54.2,24,47.9,24,1027.5,24,26.7,24,15.6,24,7.3,24,11.1,999.9,62.1,*,46.9, ,0,D,999.9,0
74486094789,13/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",58.5,24,57,24,1020.6,24,19.8,24,7.3,24,5.8,24,11.1,999.9,63, ,53.1, ,0.04,C,999.9,110000
74486094789,14/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",64.2,24,62.5,24,1009.9,24,9.2,24,3.9,24,5.8,24,14,999.9,71.1,*,61, ,0.51,G,999.9,110000
74486094789,15/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",55.7,24,38,24,1013.4,24,12.6,24,16.2,24,13.2,24,19,999.9,72, ,48, ,0.08,G,999.9,0
74486094789,16/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",52.7,24,37.7,24,1018.2,24,17.4,24,13.2,24,6.2,24,12,999.9,59, ,44.1, ,0,G,999.9,0
74486094789,17/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",54.7,24,40,24,1019,24,18.2,24,14.5,24,8.1,24,10.1,999.9,59,*,48.9, ,0,C,999.9,0
74486094789,18/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",51.2,24,35.2,24,1027.2,24,26.4,24,16,24,10.2,24,15,999.9,59, ,45, ,0,D,999.9,10000
74486094789,19/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",50.3,24,30.1,24,1029.5,24,28.7,24,20.7,24,8.2,24,13,999.9,61,*,42.1, ,0,D,999.9,0
74486094789,20/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",54.5,24,36.6,24,1024.2,24,23.4,24,14.9,24,7.1,24,12,999.9,64,*,46.9, ,0,B,999.9,0
74486094789,21/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",55.3,24,45.9,24,1021.1,24,20.4,24,12.1,24,6.2,24,13,999.9,64.9,*,43, ,0,C,999.9,0
74486094789,22/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",59,24,47.5,24,1020.3,24,19.5,24,9.1,24,6.3,24,11.1,999.9,66, ,51.1, ,0,D,999.9,100000
74486094789,23/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",60.7,24,53.7,24,1019.5,24,18.7,24,5.2,24,9.3,24,15.9,999.9,71.1,*,54, ,0,D,999.9,100000
74486094789,24/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",58.9,24,41,24,1021.3,24,20.5,24,16,24,10.6,24,15,999.9,71.1, ,52, ,0,D,999.9,0
74486094789,25/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",49,24,34.9,24,1026.4,24,25.6,24,15,24,6.7,24,8.9,999.9,63, ,39.9, ,0,D,999.9,0
74486094789,26/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",51.9,24,47.9,24,1020.5,24,19.8,24,7.6,24,6.8,24,13,999.9,54, ,48.9, ,0.02,G,999.9,110000
74486094789,27/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",52.2,24,51.5,24,1012.9,23,12,24,3,24,7.3,24,12,999.9,55, ,50, ,0,G,999.9,110000
74486094789,28/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",58.2,24,50.1,24,1014.2,24,13.4,24,8.6,24,9.3,24,15,22.9,69.1,*,52, ,0,D,999.9,110000
74486094789,29/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",55.3,24,48,24,1021.9,24,21.2,24,11,24,6.2,24,14,999.9,69.1, ,44.1, ,0,D,999.9,0
74486094789,30/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",59.1,24,45.4,24,1019.5,24,18.7,24,13.9,24,11.4,24,15,22,64.9, ,55, ,0,D,999.9,0
74486094789,31/10/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",45.5,24,29.8,24,1036.6,24,35.8,24,22,24,9.3,24,18.1,19,64.9, ,37, ,0,D,999.9,0
74486094789,01/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",54.4,24,44.9,24,1036.9,24,36.1,24,18.7,24,7.2,24,8.9,999.9,61,*,46.9, ,0,D,999.9,0
74486094789,02/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",58,24,53.9,24,1024.7,24,23.9,24,9.8,24,9.3,24,15,18.1,62.1,*,52,*,0.08,G,999.9,110000
74486094789,03/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",46.2,24,32.8,24,1024.9,24,24.2,24,20.1,24,8.5,24,14,999.9,63, ,37.9, ,0.01,G,999.9,0
74486094789,04/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",50.9,24,42.6,24,1019.5,24,18.7,24,11.6,24,9,24,13,999.9,55.9,*,46, ,0.02,G,999.9,110000
74486094789,05/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",41.8,24,29.7,24,1024.7,24,24,24,14,24,12.5,24,15.9,999.9,55.9, ,39, ,0.12,G,999.9,111000
74486094789,06/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",46.9,24,44.1,24,1017.9,24,17.1,24,7,24,12,24,15.9,999.9,50,*,39, ,0.79,G,999.9,110000
74486094789,07/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",48,24,42.8,24,1030.6,24,29.8,24,12.7,24,6.5,24,8.9,999.9,54,*,39, ,0,G,999.9,0
74486094789,08/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",56.2,24,54.7,24,1027.8,24,27,24,5.1,24,7.3,24,15,999.9,60.1,*,52, ,0.12,G,999.9,110000
74486094789,09/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",60.6,24,59.1,24,1016.6,24,15.8,24,4.2,24,8.3,24,15,999.9,68,*,57.9, ,0.51,G,999.9,110000
74486094789,10/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",48.2,24,28.3,24,1026,24,25.2,24,24.9,24,13.4,24,26,999.9,69.1, ,41, ,0.24,G,999.9,0
74486094789,11/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",40.9,24,30.7,24,1027.4,24,26.6,24,14,24,6.6,24,11.1,999.9,52, ,33.1, ,0,G,999.9,110000
74486094789,12/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",43.4,24,36.1,24,1025,24,24.3,24,10.4,24,6.3,24,11.1,999.9,48.9,*,39, ,0.94,G,999.9,100000
74486094789,13/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",40.9,24,26.7,24,1023.3,24,22.5,24,16,24,13.4,24,25.1,31.1,50, ,30,*,0,G,999.9,0
74486094789,14/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",28.6,24,9.1,24,1035.6,24,34.9,24,23,24,12.4,24,25.1,33,44.1, ,24.1, ,0,D,999.9,0
74486094789,15/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",36.3,24,22.2,24,1027.7,24,26.9,24,17.9,24,11.8,24,18.1,24.1,43,*,32, ,0,D,999.9,0
74486094789,16/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",45.9,24,30.4,24,1015.9,24,15.2,24,11.5,24,6.6,24,11.1,999.9,53.1,*,42.1, ,0,D,999.9,0
74486094789,17/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",47.5,24,36.8,24,1014.5,24,13.7,24,8.7,24,6.2,24,11.1,999.9,54, ,42.1, ,0,D,999.9,0
74486094789,18/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",48.4,24,37.8,24,1014.7,24,13.9,24,9.1,24,5.8,24,10.1,999.9,52, ,42.1, ,0,D,999.9,0
74486094789,19/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",38.1,24,30.5,24,1013.1,24,12.3,24,10.4,24,17.9,24,30.1,33,52, ,33.1, ,0.43,C,999.9,111010
74486094789,20/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",33,24,23.9,24,1025,24,24.2,24,13.7,24,9.4,24,13,20,51.1,*,25, ,0,H,999.9,110000
74486094789,21/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",47.7,24,38,24,1002.8,24,2,24,11,24,18.2,24,27,35,57,*,39,*,0.91,G,999.9,110000
74486094789,22/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.9,24,23.3,24,1018.1,24,17.3,24,19.7,24,13.5,24,22,28.9,46.9, ,36,*,0,G,999.9,0
74486094789,23/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",41.8,24,33.2,24,1026.5,24,25.8,24,15.3,24,7.1,24,11.1,999.9,53.1,*,32,*,0,I,999.9,0
74486094789,24/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",50.5,24,48.1,24,1019.5,24,18.8,24,5.4,24,8.9,24,14,18.1,52,*,48.9, ,0.2,B,999.9,110000
74486094789,25/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",45,24,30.7,24,1024.2,24,23.4,24,13.5,24,8.7,24,13,15.9,52, ,41,*,0.13,D,999.9,0
74486094789,26/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",46.6,24,43.6,24,1021.1,24,20.2,24,5.7,24,8.2,24,21,999.9,57,*,39.9, ,0.59,D,999.9,110000
74486094789,27/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",53.1,24,42.8,24,1013.4,24,12.6,24,16.7,24,13.8,24,26,35,61, ,48, ,0.43,D,999.9,110000
74486094789,28/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",42.8,24,34.3,24,1022.8,24,22,24,14.9,24,5.9,24,11.1,999.9,55, ,33.1, ,0,D,999.9,0
74486094789,29/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",46.8,24,36.3,24,1018.8,24,18,24,10.4,24,8.6,24,15.9,22,55.9,*,39, ,0,D,999.9,100000
74486094789,30/11/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",43.5,24,24.9,24,1024.3,24,23.5,24,17,24,10.8,24,18.1,999.9,55.9, ,39, ,0,D,999.9,0
74486094789,01/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",31.9,24,14.7,24,1035.3,24,34.5,24,19.9,24,11.6,24,18.1,21,46.9, ,25,*,0,C,999.9,0
74486094789,02/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",40,24,26.2,24,1032.6,24,31.8,24,12.8,24,12.9,24,20,31.1,48,*,33.1, ,0,D,999.9,10000
74486094789,03/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",54,24,50.3,24,1006,24,5.3,24,6.4,24,15.6,24,25.1,35.9,57.9,*,46.9, ,1.42,C,999.9,110000
74486094789,04/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",44.9,23,27,23,1015.1,23,14.2,23,18.8,23,15.7,23,20,24.1,57.9, ,37.9, ,2.01,G,999.9,0
74486094789,05/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",38.4,24,19.4,21,1024.7,24,24,24,18.6,24,12.7,24,15.9,21,46.9, ,35.1, ,0,G,999.9,0
74486094789,06/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",36.5,24,21.7,24,1031.2,24,30.4,24,19.5,24,8.4,24,14,18.1,43, ,28.9, ,0,D,999.9,0
74486094789,07/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.6,24,26.6,24,1028.5,24,27.7,24,12.8,24,6.9,24,17.1,22,45,*,35.1, ,0,D,999.9,0
74486094789,08/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",44,24,27.7,24,1023.4,24,22.6,24,12.8,24,9.2,24,15,24.1,46, ,41,*,0,D,999.9,0
74486094789,09/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",40.1,24,32.8,24,1024.2,24,23.4,24,6.3,24,8.1,24,12,999.9,48.9,*,33.1,*,0.51,C,999.9,111000
74486094789,10/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",49.8,24,44.4,24,1011.3,24,10.5,24,7,24,8.6,24,18.1,28.9,55,*,46.9, ,0.31,D,999.9,110000
74486094789,11/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",37.4,24,23.5,24,1021.6,24,20.8,24,12.2,24,9.3,24,15.9,25.1,55, ,33.1,*,0,D,999.9,111000
74486094789,12/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",36.5,24,29.4,24,1015,24,14.3,24,8,24,10.6,24,15.9,999.9,39.9,*,33.1, ,0.28,D,999.9,110000
74486094789,13/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",31.7,24,13.3,24,1022.2,24,21.5,24,18.6,24,17.1,24,24.1,32.1,39.9, ,27, ,0,D,999.9,0
74486094789,14/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",25.7,24,5.7,24,1034.5,24,33.7,24,20.5,24,10.3,24,15,20,36,*,21, ,0,D,999.9,0
74486094789,15/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",37.8,24,22.7,24,1025.3,24,24.5,24,13,24,12.6,24,18.1,20,48,*,32, ,0,D,999.9,0
74486094789,16/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",40.5,24,27.7,24,1026,24,25.2,24,9.7,24,5,24,8,999.9,48, ,34, ,0,C,999.9,0
74486094789,17/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",41.4,24,31.5,24,1026.4,24,25.6,24,8.2,24,6.1,24,12,999.9,46.9, ,37, ,0,D,999.9,0
74486094789,18/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",43.1,24,37.5,24,1018.4,24,17.7,24,9.2,24,11.8,24,14,21,46, ,39.9, ,0.28,D,999.9,110000
74486094789,19/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",41.4,24,34,24,1003.7,24,2.9,24,11.7,24,20.5,24,30.1,40,48,*,35.1, ,1.42,G,999.9,110000
74486094789,20/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.5,24,25.9,24,1018.3,24,17.4,24,18.8,24,8.3,24,15,999.9,48, ,37, ,0.01,G,999.9,0
74486094789,21/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",36.6,24,22,24,1024.9,24,24,24,19.5,24,10.3,24,15.9,999.9,43, ,32, ,0,G,999.9,0
74486094789,22/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",34,24,20,24,1029.8,24,29.1,24,17.2,24,6.8,24,14,999.9,41,*,28.9, ,0,D,999.9,0
74486094789,23/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",38.7,24,23.5,24,1024.5,24,23.7,24,12.9,24,11.9,24,15.9,999.9,48.9,*,32, ,0,D,999.9,0
74486094789,24/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.5,24,28.1,24,1023.7,24,22.9,24,8.7,24,9.5,24,17.1,22.9,48.9, ,32, ,0,D,999.9,10000
74486094789,25/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",47.9,24,45.1,24,1009.2,24,8.4,24,5.6,24,18.5,24,30.1,46,52,*,39.9, ,1.85,G,999.9,110000
74486094789,26/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",44.6,24,31.2,24,1017.6,24,16.8,24,14.9,24,12,24,17.1,999.9,52, ,41, ,0,G,999.9,0
74486094789,27/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.4,24,25,24,1024.5,24,23.7,24,18.4,24,4.9,24,11.1,999.9,48, ,37, ,0,D,999.9,0
74486094789,28/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",36,24,23.7,24,1025,24,24.2,24,15.1,24,8.5,24,12,999.9,42.1, ,34, ,0,C,999.9,0
74486094789,29/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",37.3,24,23.8,24,1025.1,24,24.3,24,12.5,24,4.8,24,11.1,999.9,43,*,35.1, ,0,D,999.9,0
74486094789,30/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",37.5,24,31,24,1015.8,24,15,24,7.4,24,8,24,15.9,999.9,43, ,33.1,*,0.04,D,999.9,111000
74486094789,31/12/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",38.4,24,25.1,24,1017,24,16.2,24,11.9,24,12.8,24,17.1,22,44.1,*,34, ,0.24,C,999.9,0
